Date,Year,WW,Month,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
6/12/2016,2016,25,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,39
6/13/2016,2016,25,6,19,11.2,15,16,NULL,NULL,NULL,NULL,NULL,39
6/14/2016,2016,25,6,8.2,8.2,8.2,8.2,NULL,NULL,NULL,NULL,NULL,39
6/15/2016,2016,25,6,1.8,0.6,0.8,1.4,NULL,NULL,NULL,NULL,NULL,39
6/16/2016,2016,25,6,6,5.4,5.6,5.6,NULL,NULL,NULL,NULL,NULL,39
6/17/2016,2016,25,6,217,47,69.6,105.8,NULL,NULL,NULL,NULL,NULL,39
6/18/2016,2016,25,6,12.8,10.6,12.6,12.6,NULL,NULL,NULL,NULL,NULL,39
6/19/2016,2016,26,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,39
6/20/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/21/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/22/2016,2016,26,6,0.6,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,39
6/23/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/24/2016,2016,26,6,38.8,15.2,22.6,33.2,NULL,NULL,NULL,NULL,NULL,39
6/25/2016,2016,26,6,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,39
6/26/2016,2016,27,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,39
6/27/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/28/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/29/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
6/30/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/1/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/2/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/3/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/4/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/5/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/6/2016,2016,28,7,10,9.8,10,10,NULL,NULL,NULL,NULL,NULL,39
7/7/2016,2016,28,7,7.8,7.6,7.8,7.8,NULL,NULL,NULL,NULL,NULL,39
7/8/2016,2016,28,7,35.2,11.8,20,33.6,NULL,NULL,NULL,NULL,NULL,39
7/9/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/10/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/11/2016,2016,29,7,2.6,1.4,2.2,2.4,NULL,NULL,NULL,NULL,NULL,39
7/12/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/13/2016,2016,29,7,34,20.2,30.8,34,NULL,NULL,NULL,NULL,NULL,39
7/14/2016,2016,29,7,48,23.8,39.4,47,NULL,NULL,NULL,NULL,NULL,39
7/15/2016,2016,29,7,37.4,21.6,27.4,35,NULL,NULL,NULL,NULL,NULL,39
7/16/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/17/2016,2016,30,7,2.2,2,2.2,2.2,NULL,NULL,NULL,NULL,NULL,39
7/18/2016,2016,30,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/19/2016,2016,30,7,22,12.8,15.8,17.8,NULL,NULL,NULL,NULL,NULL,39
7/20/2016,2016,30,7,30.6,12.2,14,14.2,NULL,NULL,NULL,NULL,NULL,39
7/21/2016,2016,30,7,11,3.2,4.2,5.6,NULL,NULL,NULL,NULL,NULL,39
7/22/2016,2016,30,7,12.2,7,9.4,11,NULL,NULL,NULL,NULL,NULL,39
7/23/2016,2016,30,7,4.2,2.6,2.8,3,NULL,NULL,NULL,NULL,NULL,39
7/24/2016,2016,31,7,2.2,0.8,1,1.2,NULL,NULL,NULL,NULL,NULL,39
7/25/2016,2016,31,7,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,39
7/26/2016,2016,31,7,26.8,16.6,23.6,25.2,NULL,NULL,NULL,NULL,NULL,39
7/27/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/28/2016,2016,31,7,5.4,3.4,4.8,5.2,NULL,NULL,NULL,NULL,NULL,39
7/29/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/30/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
7/31/2016,2016,32,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/1/2016,2016,32,8,13,12.8,13,13,NULL,NULL,NULL,NULL,NULL,39
8/2/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/3/2016,2016,32,8,2.8,1.8,2.4,2.8,NULL,NULL,NULL,NULL,NULL,39
8/4/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/5/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/6/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/7/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/8/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/9/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/10/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/11/2016,2016,33,8,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,39
8/12/2016,2016,33,8,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,39
8/13/2016,2016,33,8,1,1,1,1,NULL,NULL,NULL,NULL,NULL,39
8/14/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/15/2016,2016,34,8,4.8,4.8,4.8,4.8,NULL,NULL,NULL,NULL,NULL,39
8/16/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/17/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/18/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/19/2016,2016,34,8,14.6,11,12.4,13,NULL,NULL,NULL,NULL,NULL,39
8/20/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/21/2016,2016,35,8,16,14.4,15.6,15.8,NULL,NULL,NULL,NULL,NULL,39
8/22/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/23/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/24/2016,2016,35,8,39,13.8,26,35.8,NULL,NULL,NULL,NULL,NULL,39
8/25/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/26/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/27/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/28/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/29/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,39
8/30/2016,2016,36,8,2.8,2,2.6,2.6,NULL,NULL,NULL,NULL,NULL,39
8/31/2016,2016,36,8,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,39
1/1/2016,2016,1,1,6.4,2.4,2.8,3.2,NULL,NULL,NULL,NULL,NULL,41
1/2/2016,2016,1,1,23.8,13.4,14.4,14.4,NULL,NULL,NULL,NULL,NULL,41
1/3/2016,2016,2,1,1.2,0.4,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
1/4/2016,2016,2,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
1/5/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/6/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/7/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/8/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/9/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/10/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/11/2016,2016,3,1,3.2,2.4,3,3,NULL,NULL,NULL,NULL,NULL,41
1/12/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/13/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/14/2016,2016,3,1,1.4,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,41
1/15/2016,2016,3,1,36.6,19.8,34.8,35.6,NULL,NULL,NULL,NULL,NULL,41
1/16/2016,2016,3,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
1/17/2016,2016,4,1,48.4,25,40.8,45.8,NULL,NULL,NULL,NULL,NULL,41
1/18/2016,2016,4,1,0.8,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
1/19/2016,2016,4,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
1/20/2016,2016,4,1,0.6,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,41
1/21/2016,2016,4,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
1/22/2016,2016,4,1,1.8,0.8,1,1,NULL,NULL,NULL,NULL,NULL,41
1/23/2016,2016,4,1,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
1/24/2016,2016,5,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/25/2016,2016,5,1,6.8,5.4,6,6.4,NULL,NULL,NULL,NULL,NULL,41
1/26/2016,2016,5,1,0.8,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
1/27/2016,2016,5,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/28/2016,2016,5,1,15.4,9.2,10.8,14.8,NULL,NULL,NULL,NULL,NULL,41
1/29/2016,2016,5,1,1.4,1,1,1.4,NULL,NULL,NULL,NULL,NULL,41
1/30/2016,2016,5,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
1/31/2016,2016,6,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/1/2016,2016,6,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/2/2016,2016,6,2,4.4,2,2.4,4,NULL,NULL,NULL,NULL,NULL,41
2/3/2016,2016,6,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/4/2016,2016,6,2,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
2/5/2016,2016,6,2,22.4,10,13.6,18.6,NULL,NULL,NULL,NULL,NULL,41
2/6/2016,2016,6,2,4.6,3.6,4.2,4.2,NULL,NULL,NULL,NULL,NULL,41
2/7/2016,2016,7,2,29.6,15.4,22.8,23.8,NULL,NULL,NULL,NULL,NULL,41
2/8/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/9/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/10/2016,2016,7,2,4,1.2,1.8,3.2,NULL,NULL,NULL,NULL,NULL,41
2/11/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/12/2016,2016,7,2,20.2,17.4,19.6,19.6,NULL,NULL,NULL,NULL,NULL,41
2/13/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/14/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/15/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/16/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/17/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/18/2016,2016,8,2,2.6,2.6,2.6,2.6,NULL,NULL,NULL,NULL,NULL,41
2/19/2016,2016,8,2,79.6,17,31.6,38.8,NULL,NULL,NULL,NULL,NULL,41
2/20/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/21/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/22/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/23/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/24/2016,2016,9,2,7,2.8,3,4.2,NULL,NULL,NULL,NULL,NULL,41
2/25/2016,2016,9,2,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
2/26/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/27/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/28/2016,2016,10,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
2/29/2016,2016,10,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/1/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/2/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/3/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/4/2016,2016,10,3,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
3/5/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/6/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/7/2016,2016,11,3,6.4,5,5,6.4,NULL,NULL,NULL,NULL,NULL,41
3/8/2016,2016,11,3,8,3.8,4.8,5.8,NULL,NULL,NULL,NULL,NULL,41
3/9/2016,2016,11,3,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
3/10/2016,2016,11,3,17.4,6.8,10,11.8,NULL,NULL,NULL,NULL,NULL,41
3/11/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/12/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/13/2016,2016,12,3,3.8,1.4,2.6,2.6,NULL,NULL,NULL,NULL,NULL,41
3/14/2016,2016,12,3,0.8,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,41
3/15/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/16/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/17/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/18/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/19/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/20/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/21/2016,2016,13,3,19.2,12,15.6,18,NULL,NULL,NULL,NULL,NULL,41
3/22/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/23/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/24/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/25/2016,2016,13,3,15.2,13.2,15.2,15.2,NULL,NULL,NULL,NULL,NULL,41
3/26/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/27/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/28/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/29/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/30/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
3/31/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/1/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/2/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/3/2016,2016,15,4,3,2.6,2.8,3,NULL,NULL,NULL,NULL,NULL,41
4/4/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/5/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/6/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/7/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/8/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/9/2016,2016,15,4,13.2,5.8,7.8,13,NULL,NULL,NULL,NULL,NULL,41
4/10/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/11/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/12/2016,2016,16,4,2.8,2.8,2.8,2.8,NULL,NULL,NULL,NULL,NULL,41
4/13/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/14/2016,2016,16,4,0.4,0.2,0.2,0.4,NULL,NULL,NULL,NULL,NULL,41
4/15/2016,2016,16,4,3.6,1.8,1.8,1.8,NULL,NULL,NULL,NULL,NULL,41
4/16/2016,2016,16,4,7.6,7.6,7.6,7.6,NULL,NULL,NULL,NULL,NULL,41
4/17/2016,2016,17,4,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
4/18/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/19/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/20/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/21/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
4/22/2016,2016,17,4,21,13.6,17.2,21,NULL,NULL,NULL,NULL,NULL,41
4/23/2016,2016,17,4,26.6,23.6,26.2,26.4,NULL,NULL,NULL,NULL,NULL,41
4/24/2016,2016,18,4,2.8,1.6,1.8,2.8,NULL,NULL,NULL,NULL,NULL,41
4/25/2016,2016,18,4,40.6,22,37.2,39.8,NULL,NULL,NULL,NULL,NULL,41
4/26/2016,2016,18,4,6.4,6.2,6.2,6.2,NULL,NULL,NULL,NULL,NULL,41
4/27/2016,2016,18,4,8.8,6.2,8.6,8.8,NULL,NULL,NULL,NULL,NULL,41
4/28/2016,2016,18,4,38.4,29.4,37.6,37.8,NULL,NULL,NULL,NULL,NULL,41
4/29/2016,2016,18,4,19.2,13.6,19,19,NULL,NULL,NULL,NULL,NULL,41
4/30/2016,2016,18,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/1/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/2/2016,2016,19,5,5,5,5,5,NULL,NULL,NULL,NULL,NULL,41
5/3/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/4/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/5/2016,2016,19,5,7.8,7.6,7.8,7.8,NULL,NULL,NULL,NULL,NULL,41
5/6/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/7/2016,2016,19,5,0.8,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,41
5/8/2016,2016,20,5,0.8,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,41
5/9/2016,2016,20,5,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
5/10/2016,2016,20,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/11/2016,2016,20,5,99.8,55.4,80.4,99,NULL,NULL,NULL,NULL,NULL,41
5/12/2016,2016,20,5,1,1,1,1,NULL,NULL,NULL,NULL,NULL,41
5/13/2016,2016,20,5,5.8,4.8,5.8,5.8,NULL,NULL,NULL,NULL,NULL,41
5/14/2016,2016,20,5,14.8,9.8,14.8,14.8,NULL,NULL,NULL,NULL,NULL,41
5/15/2016,2016,21,5,23.2,10.8,11.6,21.4,NULL,NULL,NULL,NULL,NULL,41
5/16/2016,2016,21,5,31.8,27.8,30.8,31.6,NULL,NULL,NULL,NULL,NULL,41
5/17/2016,2016,21,5,9.4,7.8,9.2,9.4,NULL,NULL,NULL,NULL,NULL,41
5/18/2016,2016,21,5,9.8,5.4,5.8,6.6,NULL,NULL,NULL,NULL,NULL,41
5/19/2016,2016,21,5,2.2,2.2,2.2,2.2,NULL,NULL,NULL,NULL,NULL,41
5/20/2016,2016,21,5,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,41
5/21/2016,2016,21,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/22/2016,2016,22,5,43.8,28,38.2,41.4,NULL,NULL,NULL,NULL,NULL,41
5/23/2016,2016,22,5,1.2,1,1.2,1.2,NULL,NULL,NULL,NULL,NULL,41
5/24/2016,2016,22,5,0.6,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,41
5/25/2016,2016,22,5,2,1.2,1.8,1.8,NULL,NULL,NULL,NULL,NULL,41
5/26/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/27/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/28/2016,2016,22,5,24.8,11.8,12.8,20.6,NULL,NULL,NULL,NULL,NULL,41
5/29/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/30/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
5/31/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/1/2016,2016,23,6,4.4,3.6,3.8,4,NULL,NULL,NULL,NULL,NULL,41
6/2/2016,2016,23,6,42,25.4,35,41.2,NULL,NULL,NULL,NULL,NULL,41
6/3/2016,2016,23,6,14.8,12,14,14.8,NULL,NULL,NULL,NULL,NULL,41
6/4/2016,2016,23,6,0.6,0.2,0.4,0.4,NULL,NULL,NULL,NULL,NULL,41
6/5/2016,2016,24,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,41
6/6/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/7/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/8/2016,2016,24,6,56.2,34,48.8,53.8,NULL,NULL,NULL,NULL,NULL,41
6/9/2016,2016,24,6,6.8,5.4,6,6,NULL,NULL,NULL,NULL,NULL,41
6/10/2016,2016,24,6,4.8,4.8,4.8,4.8,NULL,NULL,NULL,NULL,NULL,41
6/11/2016,2016,24,6,13.8,6.2,8.8,10.6,NULL,NULL,NULL,NULL,NULL,41
6/12/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/13/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/14/2016,2016,25,6,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
6/15/2016,2016,25,6,52.6,31.6,44.4,52.6,NULL,NULL,NULL,NULL,NULL,41
6/16/2016,2016,25,6,5.2,5,5,5,NULL,NULL,NULL,NULL,NULL,41
6/17/2016,2016,25,6,25.6,16.6,22.4,22.4,NULL,NULL,NULL,NULL,NULL,41
6/18/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/19/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/20/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/21/2016,2016,26,6,1,1,1,1,NULL,NULL,NULL,NULL,NULL,41
6/22/2016,2016,26,6,2.4,0.8,1,1.6,NULL,NULL,NULL,NULL,NULL,41
6/23/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/24/2016,2016,26,6,24.2,7.8,13.4,18.2,NULL,NULL,NULL,NULL,NULL,41
6/25/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/26/2016,2016,27,6,1,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,41
6/27/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/28/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/29/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
6/30/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/1/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/2/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/3/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/4/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/5/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/6/2016,2016,28,7,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,41
7/7/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/8/2016,2016,28,7,6.6,3.6,4.6,5.2,NULL,NULL,NULL,NULL,NULL,41
7/9/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/10/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/11/2016,2016,29,7,2.4,1.2,2.2,2.2,NULL,NULL,NULL,NULL,NULL,41
7/12/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/13/2016,2016,29,7,9.2,7.2,8.8,9.2,NULL,NULL,NULL,NULL,NULL,41
7/14/2016,2016,29,7,8.4,3.4,5.4,7.8,NULL,NULL,NULL,NULL,NULL,41
7/15/2016,2016,29,7,30.4,17.2,24.8,29.4,NULL,NULL,NULL,NULL,NULL,41
7/16/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/17/2016,2016,30,7,0.8,0.6,0.8,0.8,NULL,NULL,NULL,NULL,NULL,41
7/18/2016,2016,30,7,11.8,11.2,11.4,11.4,NULL,NULL,NULL,NULL,NULL,41
7/19/2016,2016,30,7,29.2,23,26.2,27.8,NULL,NULL,NULL,NULL,NULL,41
7/20/2016,2016,30,7,16.8,10.2,13.4,15.2,NULL,NULL,NULL,NULL,NULL,41
7/21/2016,2016,30,7,4.5,1.5,2,3.5,NULL,NULL,NULL,NULL,NULL,41
7/22/2016,2016,30,7,4.5,1,2,2,NULL,NULL,NULL,NULL,NULL,41
7/23/2016,2016,30,7,0.5,0.5,0.5,0.5,NULL,NULL,NULL,NULL,NULL,41
7/24/2016,2016,31,7,6,4.5,4.5,4.5,NULL,NULL,NULL,NULL,NULL,41
7/25/2016,2016,31,7,1,1,1,1,NULL,NULL,NULL,NULL,NULL,41
7/26/2016,2016,31,7,37,31,37,37,NULL,NULL,NULL,NULL,NULL,41
7/27/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/28/2016,2016,31,7,18,11,17.5,18,NULL,NULL,NULL,NULL,NULL,41
7/29/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
7/30/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,41
